relu_act,leaky_relu_act,tanh_act,sigmoid_act,scalar_mult,small_dense,big_dense,simple_conv2d,strided_conv2d,dilated_conv2d,small_conv2d,big_conv2d,few_conv2d,many_conv2d
0.005011665999973047,0.003959934999784309,0.003738004999831901,0.004078444000242598,0.004393616000015754,0.005546327000047313,0.004924169000332768,0.005824101000143855,0.005220185999860405,0.0053201219998300076,0.005669556000157172,0.005432701000245288,0.005309943000156636,0.020286578000195732
0.005479572000240296,0.003838328999790974,0.0037558169997282675,0.003675778999877366,0.003958628999953362,0.004609324000284687,0.00457429800007958,0.006270592999953806,0.00517956299972866,0.005725880000227335,0.0057301319998259714,0.006157991999771184,0.004908051000256819,0.020104993999666476
0.005220815000029688,0.004260915000031673,0.0037173649998294422,0.006933018999916385,0.0038810850001027575,0.004557283999929496,0.004382693999559706,0.00553716699960205,0.005091263999929652,0.005308181000145851,0.005158636000032857,0.0059847979996447975,0.005025471999942965,0.02031162100001893
0.004922710000300867,0.004068826999628072,0.003941412000131095,0.0037568550001196854,0.003982851000273513,0.0047521149999738554,0.004908534000151121,0.006496707999758655,0.005277075999856606,0.005342736999864428,0.005792570999801683,0.005388022000261117,0.005189983000036591,0.019721890999790048
0.006874409999909403,0.003929060999780631,0.004294774999834772,0.0038206369999898016,0.00377451700023812,0.004390709999825049,0.004305347000354232,0.005655347999891092,0.004639821999717242,0.00515941899993777,0.005018584000026749,0.005527970000002824,0.005552260000058595,0.0202432209998733
0.005577693000304862,0.0036240750000615662,0.0037794049999320123,0.003933592999601387,0.004154233999997814,0.004748508999909973,0.005667592000008881,0.005715538000004017,0.0049040439998861984,0.005317195000316133,0.005050654000115173,0.005220183999881556,0.005301039999721979,0.021532663000016328
0.005273167000268586,0.003633604000242485,0.0036346969995975087,0.004073488999893016,0.004232985000271583,0.004937999000048876,0.004379038000024593,0.006000538000080269,0.005016951000015979,0.005702537000161101,0.0053188279998721555,0.00586825799973667,0.0049081180000030145,0.02047369100000651
0.0049996039997495245,0.005039364000367641,0.00440336399969965,0.004099239999959536,0.003998957000021619,0.007976555000368535,0.004437889999735489,0.006203627000104461,0.0049040339999919524,0.005377759000111837,0.005356134000066959,0.005574721999892063,0.011165074000018649,0.020422642000085034
0.005265553999834083,0.003870934000133275,0.003967812999690068,0.004665623999699164,0.0036586999999599357,0.005219255000156409,0.004444973999852664,0.005780846000106976,0.004833457000131602,0.005044958000326005,0.005249255999842717,0.005599699999947916,0.005611536000287742,0.019915529000172683
0.0060920099999748345,0.004769645000124001,0.003644874999736203,0.0038106880001578247,0.004124692999994295,0.004791574999671866,0.004814728999917861,0.006007420000059938,0.005017841000153567,0.005213421000007656,0.005082467999727669,0.005215610000050219,0.008228948000123637,0.020065463000264572
0.005017966000195884,0.0039537290003863745,0.0037625380000463338,0.004178637999757484,0.004452946000128577,0.004922154999803752,0.004307100999994873,0.005975903000035032,0.004868133999934798,0.005614150999917911,0.005337711000265699,0.005872494000414008,0.005118978000155039,0.01997463699990476
0.0052245259998926485,0.004067494000082661,0.0035395549998611386,0.0037579630002255726,0.004099467999822082,0.004681035999965388,0.005726620000132243,0.005770459000359551,0.005240707000211842,0.005434714000330132,0.005449989999760874,0.005518796000160364,0.005295399999795336,0.02014202700001988
0.006086185999720328,0.004003300000022136,0.0037514870000450173,0.003790541999933339,0.00365104299999075,0.004634268000245356,0.0045017209999969054,0.006437132000428392,0.005064993999894796,0.005573872999775631,0.005545951999920362,0.005703622000055475,0.005214560999775131,0.020987256999887904
0.005243391000021802,0.004902208999737923,0.004011693999927957,0.003451681000115059,0.003858119000142324,0.00416788499978793,0.004354671999863058,0.005805751000025339,0.005147235000094952,0.005042303000209358,0.005110537999826192,0.005044139000347059,0.004850554000313423,0.019660562999888498
0.005032791999838082,0.0035984460000690888,0.004037830000015674,0.003946319000078802,0.004604407999977411,0.004510798000410432,0.00426509100043404,0.005578906000209827,0.004746845999761717,0.005006736000268575,0.005215833999955066,0.005124800999965373,0.005169363000277372,0.01982655799974964
0.005223832999945444,0.003572315999917919,0.0038011370002095646,0.003835187000277074,0.0040653680002833426,0.004227935000017169,0.004317817999890394,0.005704452999907517,0.004618865999873378,0.005223249999744439,0.004910582999855251,0.005301782000060484,0.0047230760001184535,0.01955782899995029
