newData(relu_act),noData(relu_act),newData(leaky_relu_act),noData(leaky_relu_act),newData(tanh_act),noData(tanh_act),newData(sigmoid_act),noData(sigmoid_act),newData(scalar_mult),noData(scalar_mult),newData(small_dense),noData(small_dense),newData(big_dense),noData(big_dense),newData(simple_conv2d),noData(simple_conv2d),newData(strided_conv2d),noData(strided_conv2d),newData(dilated_conv2d),noData(dilated_conv2d),newData(small_conv2d),noData(small_conv2d),newData(big_conv2d),noData(big_conv2d),newData(few_conv2d),noData(few_conv2d),newData(many_conv2d),noData(many_conv2d)
0.0014853820002826978,0.0014549320003425237,0.0015620729991496773,0.0022145259999888367,0.0014150819997666986,0.002040026000031503,0.0014658809996035416,0.001996592000068631,0.002235441999800969,0.0014265740001064842,0.0025891599998431047,0.001973413000087021,0.0016904439999052556,0.00149048099956417,0.008734344000004057,0.007671731999835174,0.0024028859997997642,0.002188690999901155,0.008826595999380515,0.008205881999856501,0.007512252000196895,0.007080907000272418,0.008328657000674866,0.007376403000307619,0.004669035999540938,0.004648359999919194,0.10547950799991668,0.11169776099995943
0.0015032480005174875,0.0014347380001709098,0.0015147829999477835,0.0020429520000107004,0.00145259700002498,0.002300970999385754,0.0014964350002628635,0.0023712920001344173,0.002648809000675101,0.0014115590001892997,0.0019496069999149768,0.002166417999433179,0.0014808269997956813,0.0016215329997066874,0.008118018000459415,0.007467272999747365,0.0024222039992309874,0.002257988000565092,0.008815993999633065,0.008315426000081061,0.007237337999868032,0.00644178299990017,0.008333816000231309,0.007595576000312576,0.005722985999454977,0.004867979999289673,0.11253241399936087,0.09477393599991046
0.0014465320000454085,0.0016171309998753713,0.0016077600002972758,0.0024945169998318306,0.0014900739997756318,0.0025522500000079162,0.0014979569996285136,0.0017772169994714204,0.002592788999209006,0.0014120499999989988,0.002270640000460844,0.0021423700000013923,0.0014898749996063998,0.0015016170000308193,0.008685948999300308,0.00764399199943,0.0028820520001318073,0.002153874000214273,0.008822066999528033,0.008263192000413255,0.007462711000698619,0.006775901000764861,0.008157148999998753,0.0076545370002349955,0.005014967000533943,0.004157520000262593,0.1114812730002086,0.10114054800033045
0.001416107999830274,0.0014201780004441389,0.001523029000054521,0.00205072900007508,0.0017012410007737344,0.0019166239999321988,0.0014710670002386905,0.0017543720005051,0.003494804999718326,0.0014016269997227937,0.0015728250000393018,0.0020328319997133804,0.0015885389993854915,0.0014621569998780615,0.00817590799942991,0.007360199000686407,0.002389248999861593,0.0022444099995482247,0.009323597000729933,0.008104337999611744,0.007061410000460455,0.006032204999428359,0.00818409800012887,0.0071815470000728965,0.004885170000306971,0.00435183399986272,0.10723164099999849,0.10758438499942713
0.001437543999600166,0.0014688350001961226,0.0015070780000314699,0.002903804999732529,0.0018249570002808468,0.0017570910003996687,0.0017208789995493134,0.0014850640000076964,0.003678450999359484,0.0013924880004196893,0.0015596100001857849,0.0019163500001013745,0.001503084999967541,0.001449459000468778,0.007866506000027584,0.007704706000367878,0.0024314599995705066,0.002239603999441897,0.009326166000391822,0.008939860999817029,0.007388839000668668,0.006585095999980695,0.008205941000596795,0.007211297999674571,0.005272073000014643,0.004653222999877471,0.1025541279996105,0.11237442899982852
0.0014170639997246326,0.0013882559997000499,0.0014656980001745978,0.0019055120001212345,0.0018251600004077773,0.002776483999696211,0.0026428990004205843,0.0013952589997643372,0.0022427210005844245,0.001429869000276085,0.0015573959999528597,0.002315056000043114,0.0015262260003510164,0.0014755060001334641,0.00779671399959625,0.007116592000784294,0.00247707300059119,0.0021916380001130165,0.008847183000398218,0.00825262299986207,0.0072228219996759435,0.006907500000124855,0.007790235000356915,0.007104921999598446,0.005264528000225255,0.004354458000307204,0.10845360900020751,0.08735828999942896
0.0014461179998761509,0.0014260970001487294,0.0015001370002210024,0.002207761000136088,0.001783172000614286,0.002480906999153376,0.0022863230005896185,0.001485757999944326,0.002250258000458416,0.0013831119995302288,0.00153982099982386,0.0020233730001564254,0.0015065919997141464,0.0014564689990947954,0.008020519999263342,0.007670429000427248,0.0027011769998352975,0.0021614359993691323,0.009580011000252853,0.008092971999758447,0.007503446000555414,0.006067237999559438,0.008025157999327348,0.007517856000049505,0.004842780000217317,0.004483066999455332,0.11441535999983898,0.11210908300017763
0.0014313040001070476,0.001422234000528988,0.0014767689999644062,0.0017415060001439997,0.0019438260005699703,0.0024453850001009414,0.0024775140000201645,0.001423671999873477,0.0034676039995247265,0.0014166229993861634,0.0015919530005703564,0.0022471709999081213,0.0015263479999703122,0.0014844990000710823,0.008086949000244203,0.007430308000039076,0.002545655999711016,0.0023248529996635625,0.009176205000585469,0.009486918000220612,0.007537243000115268,0.006365559000187204,0.008256088000052841,0.007486153000172635,0.005301654000504641,0.0043636290001813904,0.11125030099992728,0.10978620900004898
0.0014267349997680867,0.0014194759996826178,0.0014769690005778102,0.0016823369996927795,0.001807724999707716,0.0029656200003955746,0.0019910700002583326,0.0014681149996249587,0.002538552000260097,0.0014064719998714281,0.0014782139996896149,0.002166096999644651,0.0015063709997775732,0.0015443109996340354,0.008020739000130561,0.008009387999663886,0.0023098929996194784,0.0022068400003263378,0.008952649999628193,0.008628135000435577,0.00763083999936498,0.006509558999823639,0.008209247999729996,0.007079184000758687,0.005498825999893597,0.004468882999390189,0.10134838900012255,0.1101089329995375
0.001430545999937749,0.0013939749997007311,0.0015020380005807965,0.001771236999957182,0.002043209000476054,0.0022330900001179543,0.0019984339996881317,0.001610835999599658,0.0015007629999672645,0.0014031069995326106,0.0014780880001126206,0.002376587000071595,0.0015858120004850207,0.0014849299996058107,0.008145421000335773,0.007941574999676959,0.00258111099992675,0.0021844740003871266,0.00937354600046092,0.008128945999487769,0.007805033000295225,0.006538979000652034,0.007873583999753464,0.0073909630000343896,0.005375738000111596,0.0038074399999459274,0.10925715200028208,0.08957413500047551
0.001433161999557342,0.0014196330002960167,0.001548571999592241,0.0014924110000720248,0.0020998540003347443,0.0019289989995741053,0.0022756599992135307,0.0014005940001879935,0.0014769780000278843,0.001404947999617434,0.0015031180000733002,0.002278597999975318,0.0014867529998809914,0.0014588199992431328,0.008208889000343333,0.007777826000165078,0.002538488000027428,0.002281734999996843,0.009024305000821187,0.0077224550004757475,0.0077507930000138,0.005885499000214622,0.008976375999736774,0.00729598099951545,0.005044182000347064,0.0036616239995055366,0.10890786300024047,0.11469945399949211
0.001485193999542389,0.001427342999704706,0.001546416000564932,0.0014520109998557018,0.002241288000732311,0.0018274869999004295,0.001976781999474042,0.0013904990000810358,0.0014530599992212956,0.0013724919999731355,0.0014205360002961243,0.001982177000172669,0.0014424760001929826,0.0015531930002907757,0.008371891000024334,0.007616503000463126,0.0035942080003223964,0.002306260000295879,0.00899450499946397,0.007889032999628398,0.0073616220006442745,0.00645626900040952,0.00800007599991659,0.007202638999842748,0.005381278000641032,0.0037486479996005073,0.10933371299961436,0.11017834300037066
0.0014851920004730346,0.0013735880002059275,0.001536555999336997,0.0014701170002808794,0.0024585500004832284,0.001940514000125404,0.002172597000026144,0.0014017729999977746,0.0014925919995221193,0.001386805999572971,0.0014103020002949052,0.002330991999770049,0.001508447000560409,0.0014434160002565477,0.008251215000200318,0.00787356799992267,0.005080773000372574,0.0024048309996942407,0.009108720999392972,0.007439089999934367,0.007634514000528725,0.0065524880001248675,0.00746785500086844,0.006900158999997075,0.004973631999746431,0.0038876710004842607,0.09155198000007658,0.10721493399978499
0.0014399230003618868,0.0013889960000597057,0.0015949759999784874,0.00144634899970697,0.0027137490005770815,0.0018497390001357417,0.0019832750003843103,0.0013857260000804672,0.001462641999751213,0.0016211079991990118,0.0014359440001499024,0.0022522740000567865,0.0015032280007289955,0.001567987000271387,0.010114736999639717,0.007591833000333281,0.0038931950002734084,0.002333999000256881,0.009085534999940137,0.007997004000571906,0.007568751000690099,0.006290769999395707,0.00761689099999785,0.00706402200012235,0.005161725999641931,0.00425501500012615,0.1108375679996243,0.08183248000023013
